l2_distances
63.09830093383789
40.44912338256836
60.48528289794922
64.49858093261719
5.126663684844971
34.59245681762695
36.10371780395508
12.679766654968262
64.20592498779297
39.87724685668945
70.70716094970703
81.31246948242188
79.6688003540039
90.29755401611328
55.11414337158203
10.046357154846191
14.731912612915039
13.213415145874023
37.5562744140625
46.385284423828125
48.34202575683594
58.115867614746094
50.90276336669922
57.01953125
56.69964599609375
45.5507698059082
75.2717514038086
73.45233154296875
68.1802749633789
64.80467224121094
34.26323318481445
41.07471466064453
45.96931838989258
33.825340270996094
9.782570838928223
61.388587951660156
58.981536865234375
59.0482292175293
52.941341400146484
54.124332427978516
60.188167572021484
57.64909362792969
56.09270477294922
51.78927230834961
52.69358825683594
56.86270523071289
55.158626556396484
50.89066696166992
51.87358856201172
47.06734085083008
32.26131820678711
31.76132583618164
43.37559509277344
42.42677688598633
8.871053695678711
56.74786376953125
56.6514892578125
75.95775604248047
71.95966339111328
68.3807144165039
55.67622375488281
45.47507095336914
78.63444519042969
79.64028930664062
70.12205505371094
64.66451263427734
80.54724884033203
82.7267074584961
75.35517120361328
63.64594650268555
67.42044067382812
62.79704284667969
75.90283203125
76.0997543334961
71.43251037597656
61.52499771118164
51.27674102783203
70.86132049560547
9.07328987121582
31.503149032592773
3.720128059387207
61.92675018310547
69.56897735595703
81.49197387695312
64.94947814941406
70.54244232177734
78.3573989868164
66.55516052246094
55.506446838378906
77.16571807861328
88.84269714355469
69.23936462402344
71.68392181396484
71.25484466552734
63.60447311401367
68.78131866455078
75.3077392578125
59.36823654174805
49.957515716552734
70.94255065917969
51.93328857421875
59.84468460083008
58.914127349853516
76.59495544433594
74.73987579345703
73.09490203857422
72.10704040527344
55.85106658935547
79.14622497558594
75.77423095703125
75.08779907226562
76.41920471191406
61.34928894042969
69.1795425415039
66.77906036376953
66.9578628540039
59.51012420654297
63.18470001220703
79.87562561035156
80.97836303710938
84.13693237304688
74.44168853759766
82.37464904785156
78.67533874511719
81.22679901123047
72.82667541503906
65.90623474121094
72.4310302734375
59.525123596191406
72.6393814086914
69.44607543945312
70.87947082519531
81.52421569824219
75.05348205566406
73.60368347167969
76.98812103271484
51.61204147338867
84.28629302978516
69.8620376586914
60.00229263305664
61.0876350402832
69.87255096435547
74.4995346069336
71.4316635131836
71.85302734375
71.75463104248047
79.24653625488281
80.8179931640625
71.8464126586914
74.87492370605469
71.0406265258789
57.508995056152344
59.21061706542969
71.0977783203125
68.33210754394531
68.72195434570312
66.4308090209961
70.08248901367188
78.33165740966797
77.66703796386719
71.07733154296875
83.28067016601562
74.4771499633789
72.84654235839844
85.88358306884766
63.610198974609375
65.90670776367188
60.22332000732422
86.61459350585938
78.54808807373047
83.41727447509766
79.9786605834961
58.07699203491211
68.08075714111328
65.37496185302734
76.6191635131836
69.16822814941406
70.56077575683594
55.131656646728516
77.39865112304688
74.2218246459961
62.025997161865234
48.29150390625
57.79473876953125
57.95105743408203
45.72860336303711
48.85652542114258
60.69390106201172
76.13014221191406
73.22259521484375
63.57361602783203
67.21620178222656
46.961952209472656
53.798126220703125
50.2055778503418
68.63865661621094
78.92659759521484
73.61674499511719
71.7663345336914
69.38902282714844
64.51078796386719
66.81056213378906
72.48241424560547
78.96235656738281
73.8618392944336
68.59105682373047
53.94621658325195
47.89652633666992
76.26338958740234
81.20393371582031
77.48165130615234
72.7688217163086
27.188398361206055
72.77372741699219
80.6114501953125
79.34278106689453
71.35784912109375
73.4327392578125
80.90450286865234
78.4705810546875
71.22486877441406
84.73497772216797
84.28264617919922
68.68534088134766
45.156925201416016
61.216644287109375
67.69268798828125
47.99911117553711
44.96059036254883
34.1813850402832
51.64482879638672
58.102989196777344
63.51615905761719
57.24395751953125
61.07139587402344
60.15560531616211
60.47502517700195
62.10538864135742
41.82904815673828
45.82728576660156
50.43492889404297
48.69722366333008
58.05112075805664
57.86494064331055
49.122615814208984
42.53561782836914
45.78171920776367
46.55757522583008
57.21122360229492
54.614986419677734
43.11660385131836
46.190185546875
33.102699279785156
50.295711517333984
49.061405181884766
38.83271408081055
44.048282623291016
45.53299331665039
44.05058288574219
42.849037170410156
52.59589385986328
51.618927001953125
37.986167907714844
37.67674255371094
54.501495361328125
53.25823211669922
