cosine_distances
0.5405805110931396
0.5341674983501434
0.5165769457817078
0.6707721054553986
0.670801043510437
0.6325913667678833
0.6162092685699463
0.5247976183891296
0.5519019067287445
0.5440524816513062
0.5434114634990692
0.5763511657714844
0.5819435715675354
0.5832886099815369
0.6113803684711456
0.6227400600910187
0.6128782629966736
0.5472527742385864
0.55138099193573
0.5662221610546112
0.522148460149765
0.5061211287975311
0.523257315158844
0.5027951002120972
0.5524806380271912
0.4483211636543274
0.5651468932628632
0.5971793234348297
0.5573523640632629
0.5448460280895233
0.5679500102996826
0.5488286018371582
0.44872015714645386
0.46078336238861084
0.4903353452682495
0.5241957008838654
0.5212578475475311
0.5922022759914398
0.5408343076705933
0.5284779667854309
0.5377858579158783
0.5447885096073151
0.540052205324173
0.5209663212299347
0.5796286463737488
0.5517101585865021
0.5636082589626312
0.5091592967510223
0.5748965442180634
0.5761635303497314
0.6733047962188721
0.5973627865314484
0.5396804809570312
0.571247786283493
0.5754697620868683
0.5662146806716919
0.5462437868118286
0.5652128159999847
0.5658343732357025
0.5749852955341339
0.5797636806964874
0.5484955608844757
0.6110230684280396
0.5103889405727386
0.6059644818305969
0.5404190719127655
0.636076420545578
0.5359270572662354
0.5658393204212189
0.6367942690849304
0.5708319842815399
0.49239039421081543
0.5791921615600586
0.6009910404682159
0.5999336540699005
0.593677282333374
0.6029388606548309
0.5662268996238708
0.6371546387672424
0.6581900417804718
0.5973454415798187
0.46529287099838257
0.5294429063796997
0.5108463764190674
0.5872418284416199
0.5750044882297516
0.5153293609619141
0.5036139190196991
0.4591716527938843
0.5426292717456818
0.45328623056411743
0.42677605152130127
0.49233222007751465
0.5333138108253479
0.5937668979167938
0.39368534088134766
0.6679264605045319
0.6718357503414154
0.6158468127250671
0.6019199192523956
0.6251273453235626
0.6271331608295441
0.5420342683792114
0.5539401769638062
0.5602242052555084
0.6675575375556946
0.6051406264305115
0.6325660347938538
0.5857478976249695
0.5442656576633453
0.6133836209774017
0.6196072101593018
0.6252660751342773
0.5524808168411255
0.5386682152748108
0.5551535487174988
0.5278521478176117
0.6083702147006989
0.6019517779350281
0.5896576941013336
0.6331391930580139
0.6279784142971039
0.5695877373218536
0.5357409715652466
0.522364616394043
0.5621653199195862
0.5576704144477844
0.5730980932712555
0.4937819242477417
0.4791511297225952
0.47270989418029785
0.5013901889324188
0.44982725381851196
0.4368886351585388
0.4393472671508789
0.5490285456180573
0.5509670674800873
0.5609614551067352
0.5517273545265198
0.5369527637958527
0.5451706647872925
0.5444016456604004
0.596949428319931
0.6455987393856049
0.5674708187580109
0.41872620582580566
0.45414185523986816
0.4608091115951538
0.5845684707164764
0.5138704776763916
0.6305264830589294
0.630901038646698
0.5909487307071686
0.6079441010951996
0.5998329818248749
0.5914251804351807
0.5755227208137512
0.5769716501235962
0.5853709280490875
0.6461521983146667
0.5039316117763519
0.5324722230434418
0.5619867146015167
0.5348984003067017
0.5196710824966431
0.5234774649143219
0.6199361383914948
0.5778882503509521
0.5990051627159119
0.5778212249279022
0.5914434194564819
0.604423850774765
0.6278051137924194
0.5883997082710266
0.5636989176273346
0.6209954023361206
0.5810115933418274
0.6361978352069855
0.580226331949234
0.5556769669055939
0.5451255738735199
0.5179169178009033
0.5918734967708588
0.5151616632938385
