l2_distances
90.64191436767578
88.70571899414062
90.24868774414062
91.85355377197266
87.17294311523438
86.39979553222656
86.48384094238281
90.42464447021484
82.3385009765625
83.0843276977539
87.49266052246094
92.48674011230469
89.68236541748047
89.10762786865234
73.97128295898438
75.80144500732422
75.3668212890625
71.28073120117188
66.02151489257812
69.31107330322266
67.48748016357422
74.80479431152344
79.10204315185547
79.50588989257812
81.6997299194336
71.34418487548828
79.25408935546875
76.4122085571289
64.94248962402344
66.51539611816406
64.36626434326172
65.39295959472656
63.04335403442383
64.00625610351562
64.0597915649414
60.79596710205078
63.309837341308594
61.72227096557617
59.83261489868164
66.23487854003906
