l2_distances
76.47664642333984
85.8682861328125
84.191162109375
89.00757598876953
89.76289367675781
75.05011749267578
58.58876037597656
59.99245834350586
69.88666534423828
35.67593002319336
69.44100952148438
67.46507263183594
40.15700912475586
48.199764251708984
41.30193328857422
